canonical_dag_hash,action_label,gps_adapter_pca_x,gps_adapter_pca_y,gps_adapter_tsne_x,gps_adapter_tsne_y,v3_graph_pca_x,v3_graph_pca_y,v3_graph_tsne_x,v3_graph_tsne_y,sbert_document_pca_x,sbert_document_pca_y,sbert_document_tsne_x,sbert_document_tsne_y
1a7e059abe71f5f3,read,0.4515345,-0.14505307,17.09753,-8.998538,0.25921428,0.40404254,16.340101,-16.129112,-0.2291492,-0.15065558,7.9051557,0.1016772
a7845e4393113e90,read,0.24541688,-0.009980322,17.26375,-9.683476,0.1932983,0.27308202,15.588478,-15.619011,-0.12458349,-0.14295094,7.6888824,0.03009458
a78215617346b9b0,read,0.34255365,0.02469167,17.136759,-9.574877,0.3146982,0.3357557,16.09535,-15.561543,-0.26864916,-0.14309648,7.7207336,-0.16289131
42d58a87e9c829ba,edit,0.54747385,-0.3520976,14.584661,4.732912,0.43167302,-0.059097394,15.756667,4.046897,-0.2837921,0.27669448,0.3911458,-11.58026
37c9a19cbc5ed7df,edit,0.640043,-0.36998755,14.685781,4.7238283,0.4969605,0.13915552,15.277023,4.813328,-0.28763452,0.24633196,0.40890965,-11.621857
8e4ebd60ae170640,edit,0.5680734,-0.34835628,14.608058,4.7019963,0.5577608,0.18692988,15.023933,4.4986973,-0.34540448,0.337379,0.6604972,-11.481918
022ac2957b00a9f8,read,-0.23070179,-0.34742713,-0.012067203,-12.740692,-0.42311794,-0.28901723,-9.986033,20.218773,0.27803826,0.4081773,-10.810214,-8.76627
46cdbba07c6cd6ea,read,-0.14955147,-0.35493132,0.37615114,-12.689287,-0.46312365,-0.31406814,-10.031683,20.05975,0.1947053,0.4301486,-10.656193,-8.878712
715d26c3240e88d0,read,-0.53975844,0.38174933,-25.283524,-1.7056541,-0.4939058,0.01361223,-18.165567,-5.982274,0.37564796,-0.6102391,-2.7946177,18.136179
26e8b3c3559f9253,read,-0.18593791,-0.31020677,-8.722229,-19.269129,-0.5587976,0.33124387,-18.886894,15.709801,0.19047385,0.43373513,-5.6624947,-3.2395272
5090a5642b63480c,read,-0.12224836,-0.3079079,-8.748414,-19.477724,-0.50703377,0.32370654,-18.495548,16.241142,0.11147283,0.4700696,-5.6835084,-3.5242538
84376a9df76d91ee,edit,0.35474184,0.31877697,12.971852,12.221555,0.39449695,0.0042734765,26.73689,-6.7331743,-0.33607632,0.1911485,7.058389,-19.694637
5d2288f8d4569e0b,edit,0.45844755,0.21429197,13.026807,12.232921,0.4209995,-0.0093210945,26.750814,-6.467754,-0.38828215,0.2566378,7.027537,-19.686506
15a663ab3a69cfd5,read,-0.29016837,-0.30878958,-6.7745934,-18.934582,-0.4915627,0.26328012,-20.993391,15.665575,0.23450635,0.45567173,-8.115604,-5.624154
6028909955b850db,read,-0.19446786,-0.43449846,-7.0114326,-19.5529,-0.55690336,0.34383306,-20.455305,15.4742155,0.2508832,0.40118507,-7.827731,-5.1906133
2d120431ec895873,read,-0.29789802,-0.32716686,-6.83441,-19.133347,-0.51955307,0.17963418,-20.600193,15.88541,0.23345216,0.42611602,-8.162221,-5.6665807
854a9971e96c3a89,read,-0.37211192,-0.29141515,-7.236138,-19.180784,-0.55818707,0.14216565,-21.017332,14.893758,0.3067647,0.40252393,-8.135392,-5.4198756
ef48c824fa1f6076,edit,0.045272753,0.004001591,9.330556,13.147122,-0.35939404,-0.28224248,-6.361998,22.518057,0.203559,0.4230283,-9.545611,-12.91245
0d4d69beadd73c60,read,-0.4092876,-0.28301376,8.327546,-17.529114,-0.5405416,0.07575447,-3.0043285,12.95919,0.32327756,-0.18341139,4.247822,4.59073
9d79207141a05e4f,read,-0.45099553,-0.17898989,8.621245,-17.54138,-0.42647636,-0.018049864,-2.467239,13.2461405,0.40445605,-0.18273091,3.645788,4.7809715
beb163964d63094c,read,-0.24625422,-0.445198,9.2282915,-18.478422,-0.5274154,-0.007178541,-3.666351,12.149879,0.33950052,-0.16936192,4.5284925,4.9624867
9b33ecb57f1cfa95,edit,0.24148522,0.4155699,-0.37558448,12.6003065,0.5923698,0.20704003,20.15229,-11.574524,-0.5708458,-0.20881045,15.657164,-6.338934
664bc3c87078eddc,edit,0.2963675,0.39652735,-0.018152079,12.33194,0.6289711,0.24161814,19.90736,-11.057188,-0.64402604,-0.18980171,15.021161,-6.5047755
2bc9f6ddfd96b458,edit,0.46196392,0.2307738,0.736598,12.142899,0.6983488,0.22555448,19.218603,-10.288326,-0.67408144,-0.0531248,15.110896,-7.632948
15a2d5e30d354b45,edit,0.2939766,0.48522592,5.238769,20.924433,0.5157292,-0.043377005,21.215752,-6.178058,-0.4347023,0.086157724,5.971951,-4.372182
fca207e65f7cdbb8,edit,0.32991928,0.32597277,5.027706,21.386095,0.45812252,0.016795205,21.298557,-6.807316,-0.34477526,-0.072962195,6.0736427,-3.992922
ed45cd799aa1d1e4,edit,0.2649652,0.12294099,4.812937,21.202152,0.2997455,0.20621042,20.344492,-6.7623425,-0.20393932,0.15972999,5.642416,-3.8619301
7d67f8d05a2fd13e,edit,0.35663694,0.42847136,5.0762124,20.905867,0.54120886,-0.051596586,21.174582,-6.184744,-0.4079538,0.12806904,5.9312086,-4.5017824
2dbdb609e5af0873,edit,-0.17828843,-0.46495342,-3.6877081,1.9481882,0.0068761096,-0.07627747,-0.26579458,4.8242836,0.19901305,0.308652,-4.060964,-10.328898
b4220fdc4cf38668,edit,-0.10753345,-0.44012204,-3.606312,1.9586904,0.06536482,-0.12790397,0.22598286,4.882213,0.21396959,0.296899,-4.058693,-10.390137
a1c0397ec9ab4764,read,-0.43011972,0.34222597,-27.799217,-2.1364014,-0.38136584,-0.06225036,-15.960903,-7.790425,0.44291243,-0.46539903,-4.1241217,15.015325
b94bd8aaed45c5e0,read,-0.50344306,0.23142157,-27.978163,-2.7727635,-0.4454088,-0.29146796,-15.558446,-8.446939,0.48143357,-0.42474514,-4.1386104,14.932198
7a3d89fdcc1950b8,edit,0.17335837,0.5183355,17.82326,15.911867,0.5457511,-0.3921677,6.6823306,-16.43773,-0.377777,-0.22395569,11.264563,-6.8719277
3735fd0d5f3ef6b6,edit,0.071096465,0.45347077,17.858585,16.009108,0.36160305,-0.66131127,5.5822277,-16.6526,-0.22700402,-0.17882593,10.963138,-6.5918384
1e9db1be863a7a5b,edit,0.3128711,0.51740503,18.020193,15.321694,0.49295253,-0.32341003,6.9394627,-16.273878,-0.46700647,-0.24388383,11.390001,-7.1386986
36ccfd3f5b9f46b0,edit,0.39669,0.51497203,18.09826,14.618079,0.5474547,-0.35725653,6.580996,-15.600431,-0.39686128,-0.22170049,10.911228,-7.1186075
689baf93dda20236,edit,0.05306403,-0.22510165,5.0063667,-3.3009808,0.13610093,-0.077620864,13.866413,8.3951025,-0.22020687,0.43010536,3.3226,-17.192257
9f4824bdaca5c8de,edit,0.07844543,-0.2603008,5.2300606,-3.383098,0.10873047,-0.028842859,13.955166,9.123204,-0.2344453,0.46631888,3.610249,-17.439545
a3c5b1042bb96ec4,edit,0.035367414,-0.20895498,4.951887,-3.195657,0.15358473,-0.20819516,13.610951,8.3281555,-0.20584677,0.34656274,3.1787438,-17.070913
409a75f0e8999bf1,edit,0.32167265,-0.19212969,6.07422,-1.8166213,0.37006268,0.08838796,15.302804,7.923634,-0.26013917,0.35303998,3.451823,-16.655828
2003c6ab27a3281f,read,-0.5265425,-0.04237943,-8.917255,-12.3950615,-0.23014699,-0.5399485,-8.293715,-1.0178777,0.3480902,0.2507966,-1.1939212,-0.4047784
97ddb68b347a650a,read,-0.54713565,0.015551671,-8.746702,-12.617042,-0.20964286,-0.45947197,-7.6531816,-0.33103126,0.43072724,0.14308235,-1.8524153,-0.32839304
41281b91358af8ae,read,-0.47875965,-0.09595097,-8.987002,-12.621646,-0.28331512,-0.4944519,-8.668,-0.9441131,0.36183685,0.30061862,-1.0665864,-0.38451937
5448dc9dbec4fd05,read,-0.2632211,-0.31911004,-9.872854,-12.789101,-0.19566923,-0.44021538,-8.765785,-0.24964827,0.3389025,0.31993017,-0.90982366,-0.66528666
8386a349ef0bcfa4,read,0.25996992,-0.118614815,20.483892,-8.606942,0.37384003,0.08276498,12.719322,-14.848121,-0.2739355,-0.26601082,-15.048165,10.119013
f14b8224c65b7e44,read,0.1298957,-0.08683759,20.557178,-9.229329,0.29207602,-0.19221552,12.123154,-15.745876,-0.17027919,-0.26604494,-14.590159,9.888932
557501e1069bcd63,read,0.2739984,-0.11470172,20.38942,-8.770878,0.30331218,0.043346055,12.863182,-14.97215,-0.26643592,-0.3072108,-15.073134,10.285397
9d166c0b94783777,edit,0.67463017,-0.0010925212,12.636492,-1.4246913,0.5821486,0.43154564,12.346829,0.73703444,-0.6513702,0.2794246,11.112825,-17.486406
f0635e03f8bc9071,edit,0.7659148,-0.08165326,13.749918,-1.6735548,0.5978434,0.4343556,12.3922825,-0.57135516,-0.6344034,0.09309217,11.5116415,-17.770554
b874ce6c1e78e0b2,edit,0.68994534,-0.03422194,12.758623,-1.3987958,0.55975527,0.48718777,12.122825,0.4912099,-0.69046086,0.24180442,11.210564,-17.269623
979e8c171818add6,read,-0.11299493,-0.5512569,-15.596142,4.8739424,-0.60688853,0.55812633,-22.354763,4.820966,0.43153676,-0.08061767,-7.3833113,12.143109
5567c602ba5fb3c3,orchestrate,0.27648652,0.33071068,-18.69135,12.973488,0.20242724,0.6595445,6.475882,-2.2821152,-0.24083276,-0.44448507,9.06553,21.175812
bbcee0276e47f908,orchestrate,0.3433061,0.21417548,-18.342705,13.407351,0.31591415,0.61165404,7.2455873,-2.0290415,-0.32623404,-0.2923624,10.145029,20.66218
e9abb57fa36c4e40,orchestrate,0.25936177,0.29156458,-19.048223,12.760196,0.19549517,0.65944374,5.5640497,-2.8283978,-0.2641135,-0.4072615,9.655555,21.650005
11c7c7039adc2afc,edit,0.15520313,-0.13572893,2.5368242,7.3597608,-0.092112325,-0.17717871,-0.39743927,21.469353,0.12574024,0.23070888,-6.6804156,-20.885082
37c275e307a95254,read,-0.17777376,-0.39398238,-17.46496,4.1450634,-0.6369943,0.24158391,-20.573845,5.1210823,0.5527917,-0.041841578,-5.6372147,10.007083
b02895742fc024dc,read,-0.11677105,-0.33250305,-17.671131,4.2858496,-0.62508774,0.214439,-20.37766,4.5045505,0.5410523,-0.1723829,-5.5730605,10.077237
42f3e668d608812e,read,-0.44601446,0.46815348,-5.969189,7.6299033,0.13925949,-0.191993,21.121302,-17.919073,-0.105279446,-0.23964113,19.389837,-1.6156545
e77c23a1d2d3b865,read,-0.3890838,0.33590838,-5.2504826,7.8522005,0.00242367,-0.10577348,19.73821,-18.388947,-0.041507687,-0.19544679,19.38934,-1.3804159
8577c46a60b6173d,read,-0.39514735,0.46270373,-5.913265,7.684971,0.0077513424,-0.15807138,20.9331,-18.04637,-0.10778876,-0.29156834,19.531525,-1.8171821
7cfd693079defbdd,edit,0.061680775,-0.39221436,-3.823529,-5.4144,-0.20909771,-0.4199195,-6.5630064,-17.811205,0.076994106,-0.059692867,-17.713781,4.774428
21822e4edc552d78,edit,-0.01926012,-0.41047403,-4.1783104,-5.281857,-0.27463636,-0.5352268,-6.2613773,-17.512705,0.24143064,-0.02386283,-17.987179,4.2548156
0f063d5917f88edb,edit,0.043944508,-0.4158886,-3.9880855,-5.3907433,-0.24038233,-0.4500353,-6.2303405,-16.944025,0.1676002,-0.05028831,-17.872234,4.297107
6bb3a4292b9ac9fe,orchestrate,0.2750961,0.29912946,-17.937418,13.26619,0.29998207,0.63950187,7.1230025,-1.273519,-0.3017595,-0.35033637,9.941202,21.020395
be72b9e741e95d35,orchestrate,0.24900149,0.34059262,-18.56592,11.94395,0.11830069,0.66759723,5.8439584,-2.1283767,-0.25660244,-0.4061477,9.287764,21.301617
8c9fc1c0d3ba568b,edit,-0.20662414,-0.5867019,2.155676,-9.045029,-0.6042556,0.056531142,-10.4169235,15.62192,0.45113236,0.36147776,-13.070861,-15.338772
5fc14dd254b0b845,edit,-0.2905452,-0.6389233,2.087584,-8.95887,-0.6246401,-0.046648186,-10.59727,15.372066,0.48223156,0.32803565,-13.097716,-15.362278
39656968fa69755a,edit,-0.017430795,0.486094,0.35582605,16.155552,0.66168875,-0.10271488,22.512903,-0.16696815,-0.39606798,0.06987199,14.727559,-15.227428
701a45bf9f8f2a31,edit,0.12816305,0.41371283,-0.04531816,16.423834,0.68175614,-0.0051829484,21.984951,0.27313358,-0.42495927,0.13187313,14.421764,-15.017768
010b8237c9c1823d,edit,0.044487122,0.49197343,0.3218075,16.26853,0.66477484,-0.16326794,22.109266,-0.2387921,-0.3565307,0.0163388,14.9165325,-15.317274
484fe5a63f552f9a,edit,0.046718553,0.46200958,0.20931536,16.568584,0.62580645,-0.12674354,22.12297,-0.938581,-0.33339855,0.02559957,14.90857,-15.289775
463adb50aeaa510b,read,-0.2426006,0.03842944,-3.4404535,-11.014533,-0.055872906,-0.14968789,-3.9358284,-24.381096,-0.012216837,-0.108245485,-13.03133,7.9346595
4c81361a5cfb9876,edit,0.11540977,0.42933673,18.752653,15.856733,0.44488776,-0.6228077,5.8825,-17.468708,-0.25887364,-0.21266708,10.2163725,-6.5066686
84e14c9956121252,edit,0.11012322,0.17696,-1.7114995,7.3612223,0.46723258,0.114586815,17.780575,9.630813,-0.44868207,0.23583816,9.71693,-15.801466
a662c3d84e32398b,edit,0.40267044,-0.09897761,-3.1891654,16.64394,0.5104636,0.07028472,14.664925,3.1936307,-0.4309786,0.3789488,2.1643171,-10.481196
28304d862521b3ec,read,-0.50660795,-0.19494201,-8.058525,-17.731174,-0.6906304,0.12724212,-19.471323,14.783679,0.35310212,0.3161209,-6.8059087,-2.3901715
c0bedcbe0ed9d6db,edit,0.16748236,-0.5446347,7.978966,-2.6251686,-0.104974724,0.5027278,13.265989,11.165067,-0.07604593,0.46042717,5.707342,-15.168248
3a78841ddfa4e25e,orchestrate,-0.12897034,0.11175042,-23.178452,8.856567,-0.24784613,0.4636108,-22.857122,-0.6285834,0.17493223,-0.56884575,-2.1488116,24.411339
68dcaf9fab00b7ed,read,-0.64075255,0.3342043,-11.073695,-7.28604,-0.18642354,-0.6215724,0.097169496,-22.607988,0.20890191,-0.100220755,16.321663,-0.8904814
b1399c961d75415a,edit,0.40822145,-0.14382523,10.221889,12.4344845,-0.028608747,-0.22279836,-7.1658683,23.93291,0.1549944,0.29963365,-11.170681,-11.923612
67e14a6e9798f411,edit,0.46026447,0.35655445,22.752268,14.085605,0.5350093,-0.38453874,1.6149606,-11.602478,-0.40364164,-0.18003896,10.99418,0.27641928
aadbb43fd13eccc7,read,-0.4093129,0.20388132,-10.296281,-6.144247,0.15288448,-0.47017276,1.8672528,-24.013985,0.063754566,0.33627892,0.8303572,-17.877039
ad619cac85d88a99,read,-0.23859125,-0.027368177,-19.595427,1.1856636,-0.59656477,0.51794374,-24.101269,6.2998924,0.36066368,-0.103282996,-5.336891,6.4336267
27d3d0215964198a,read,-0.07320068,0.056463916,-15.8712635,1.1113156,-0.35914823,0.5375036,-24.021006,8.088091,-0.01795848,-0.17285442,-1.6756653,4.091091
02a766d2b22ca6ac,edit,0.19352576,0.30053675,-13.363278,13.320406,0.31551912,0.31066436,3.7797945,0.14477329,-0.08384294,-0.058859494,5.6147337,16.791733
5db532bcd8bf1ba0,read,-0.46771994,-0.2204454,-14.2273245,-5.281715,-0.41186357,-0.60355663,-6.6036673,-15.06738,0.5135351,0.042383276,-18.806816,2.4570572
2950a31880ad440b,orchestrate,0.102705404,0.30546325,-22.830343,8.990055,-0.16569808,0.5483406,-22.309797,-0.76210856,0.0020538,-0.81189996,-1.4304626,23.798643
5c4b6c4c11331224,read,-0.6676457,0.2298655,-11.946097,-9.159303,-0.12715028,-0.80877185,-0.10215093,-21.728264,0.11089791,-0.02361357,15.881228,-0.12376284
5ceb61f57a1f9fb9,edit,0.020848162,-0.39693293,-3.9157498,-5.5774817,-0.22272857,-0.48073432,-6.6591024,-17.209047,0.19468197,-0.0451953,-17.89539,4.3775353
5d9d2e9613f139f1,edit,0.401553,-0.2638964,-9.689289,12.721838,-0.1661606,0.5506032,4.4939046,3.7140498,0.03479626,0.040673368,2.1621099,14.633492
405b3c1d1b706665,edit,0.3628564,0.39869946,10.657423,10.152473,0.7019586,0.007131981,23.416443,-0.39053503,-0.5569012,0.12864517,11.761944,-16.532251
9565f3ecce688c20,edit,0.5803006,0.28080198,15.573291,12.769088,0.6577258,-0.09806185,8.465078,-13.147802,-0.38590068,-0.17285074,8.978894,-10.84169
b43df1e134e72d38,read,-0.5718966,-0.44678167,-10.803161,-17.323946,-0.6791699,-0.18241744,-20.765978,12.952222,0.6378981,0.5247409,-7.1374526,-0.29817197
ec4a86967f67ca7b,read,-0.10281905,0.07602716,11.328866,-14.88741,0.47696853,-0.4914713,5.633893,-22.846722,-0.13605733,0.10392512,9.963753,3.5734692
7d4c564c80f2149f,read,-0.6946836,-0.3231235,-14.188668,-13.458676,-0.83904326,-0.3017182,-11.182914,17.529846,0.6918667,0.13750845,-13.420915,-5.787539
1da50c9921207d44,read,-0.25465235,0.111103944,-8.541983,-3.223504,0.066119716,0.02937646,16.75355,11.55363,-0.08103541,0.27843133,8.703393,-15.560116
df85476889cc74be,edit,0.26911277,-0.24830759,8.006755,0.11428933,0.14370148,0.44646522,13.70437,12.845995,-0.3251535,0.1570884,6.773558,-15.780843
92e6b605196111f9,orchestrate,0.23421788,-0.2803676,11.335055,-4.1398077,0.18817794,0.5371617,9.713452,11.390133,-0.17777228,0.11257921,5.5213404,-12.214202
3130f14fd8cd93d1,edit,0.0060775178,0.027637007,3.0438654,2.0791254,0.39549842,0.12055702,21.523407,3.9466665,-0.2503244,0.4798221,2.0095575,-20.001995
ff687a2a78599e45,edit,-0.215474,0.54846287,17.8596,16.91309,0.39865506,-0.53711224,6.913521,-17.942,-0.030586496,-0.19703619,9.676755,-5.854186
2706f5163dcb6910,read,-0.40323067,-0.29484767,7.4314113,-17.531467,-0.29850817,0.08204498,-2.5373216,13.99053,0.21663074,-0.1457642,3.8493416,3.8337526
db95e8a125ea79b2,edit,0.06705625,0.42187598,-12.384443,16.674635,0.27341303,-0.4680551,0.5019582,-17.31318,-0.20303465,-0.17961723,12.564107,-4.8063216
40d35b48cfe06996,edit,-0.036455393,-0.16109587,-14.131072,-4.8214226,-0.28514984,-0.4047678,-6.542619,-15.296995,0.34490392,0.004617289,-18.775303,2.5651383
d4a86bd7f49eaf6d,read,-0.6668776,-0.2445778,-9.913597,-15.4609,-0.68970484,0.036356177,-18.27974,11.58376,0.53024554,0.2221753,-3.8639698,0.08017322
1214b7d6a22eb849,edit,0.44102123,0.27515343,-10.951745,15.197074,0.358844,0.58909553,8.823348,-0.065097384,-0.56003207,-0.043995336,6.6516547,18.556301
09a99426b009dc67,edit,0.30090466,-0.24737687,8.815765,-4.609968,-0.29335156,0.26725724,-15.814616,18.634035,0.018112764,0.39480743,-13.113839,-12.300982
9df11da8dfdc385e,read,-0.67752814,0.13804616,-20.508352,-3.7639937,-0.7195196,0.22934848,-13.655391,8.536285,0.35049897,-0.4697745,-5.470155,19.350874
c9335ea20fb598d3,read,-0.45199385,0.010799377,-14.48001,-7.6802974,-0.32104716,-0.82387,-8.076525,-13.325775,0.3440589,0.23590736,-0.92709386,-17.8689
961a9b804b44528d,edit,0.42616338,0.24103752,17.437948,8.665244,0.80784094,-0.006035005,19.183208,-1.4563954,-0.41821665,0.04312985,6.590965,-7.906042
3ce918eb47aaeab9,read,0.08479433,0.16908547,10.869916,8.803486,0.5600964,-0.17251845,22.766768,1.4269688,-0.2335944,0.012622487,15.352172,-16.349508
e5615fe89d1e0495,edit,0.544035,0.16791649,-13.433691,11.111685,0.2919702,0.45947996,2.5165823,0.08662261,-0.22900282,0.06964291,8.218049,16.209127
130a1b27d79691c4,read,-0.1132546,-0.6602649,-6.050602,-1.2113639,-0.37367538,0.27398533,-6.509517,5.399451,0.22787401,0.27767926,-0.06965644,-4.8051834
1adfe13a654cae37,edit,0.25637177,-0.12757406,9.56464,2.4169114,-0.4071502,0.633007,-26.796879,12.463814,-0.056189694,-0.18996161,18.981981,12.181956
0d4c4823367e49a2,edit,0.28873274,0.1313279,23.726576,13.881131,0.38124114,-0.4381576,0.5304584,-11.699957,0.0038113273,0.0053738127,-23.276045,-2.1331694
420ec0b89026a727,read,0.05953376,-0.6826029,10.602693,-10.404419,-0.5836111,0.32855743,-19.918755,7.2540474,0.45621556,0.3161859,-7.679085,0.6488981
5a61f162a50cfdb7,orchestrate,0.0865027,-0.08871689,-23.096432,8.924646,-0.2467596,0.61527234,-23.052776,-0.15272942,0.10473411,-0.5083538,-2.3564672,24.392372
8ad8f673d30b8b30,read,0.15021625,0.21041736,4.027873,20.12051,0.27035835,-0.10088963,21.028898,-4.8070307,-0.05473325,0.26622546,1.5624176,-1.8546392
32a3def887701dfa,read,-0.16940689,0.18854281,-16.526688,1.0579611,-0.33762583,0.5653414,-23.661755,7.5251923,0.17661838,-0.27292475,-2.613024,4.739757
dadd5fae29c94ade,edit,0.39202613,0.031919405,6.774175,11.688535,0.44485155,-0.10989209,20.788996,-3.7510011,-0.12934256,0.7060655,-6.2163634,-15.291811
a16f23c1fc7985fa,read,-0.4845647,0.39463872,-9.647565,-4.459088,0.038044665,-0.004522077,21.01247,-14.991748,0.058784794,-0.3657245,19.306707,-3.3975234
6b38fff38b5c403a,orchestrate,0.335298,-0.3807963,16.038269,-5.3801284,-0.2597207,0.74119467,-22.941206,1.9736964,-0.041021608,-0.36545756,-1.2647367,25.920944
309c086e18621763,edit,0.2174087,0.54572666,13.106296,15.234869,0.68262583,-0.45239353,19.989584,1.1505427,-0.39578742,0.21860377,13.858683,-12.192207
1c3257199b131187,read,-0.0689039,0.5542034,4.654721,14.790967,0.30326483,-0.11417505,8.6353245,-18.036139,-0.06188088,-0.42069972,14.781111,12.122552
0c8848f1b4ef163a,edit,0.5336112,-0.038161065,12.094248,0.92730224,0.1506497,0.6782783,7.4860716,-3.6520514,-0.3447387,-0.14523527,11.117998,21.21977
f0b62ebae8b3601d,read,0.124100186,-0.32182902,4.980545,9.695046,-0.14139214,-0.4195541,-9.541819,0.011696768,0.33795682,0.46647942,-8.895098,-16.807676
bb07badc92ddbe13,read,-0.00790206,-0.05834175,3.7714782,5.7061496,-0.26135615,-0.06306759,-18.293177,17.255365,0.15168361,0.47548392,-4.1376276,-17.048092
abc3511aceeb4f16,edit,0.49889085,-0.3645236,8.846714,-0.25105533,0.06279423,0.47326323,13.431704,13.1095295,-0.2095551,-0.047948387,-17.34386,-16.421434
bee03a4bea6e8f2e,edit,0.42948252,0.69907945,20.195482,11.635919,0.5460359,0.045923248,8.528787,-8.055787,-0.44321772,-0.54481465,12.763335,13.6382265
5ddf676c27d3597d,edit,0.3981878,-0.5212862,10.808825,-6.4847655,-0.50240225,0.5765143,-21.351171,5.956759,0.22976932,-0.042514898,-5.4970126,8.852712
13075da6bf56c3f0,edit,-0.17784339,0.38672638,-3.8813794,11.116325,0.336117,-0.17363793,22.30452,-13.336235,-0.23447098,0.13081406,16.205242,-11.593365
cc3665073a42f136,read,-0.40238932,0.115891576,-12.270298,-10.0774355,0.052810125,-0.5932021,-0.54790485,-19.4275,0.20385426,0.042416457,-11.65135,-4.466886
08c88fbd854c1b6c,edit,0.14253488,0.48781595,7.517303,17.881563,0.17241478,0.0058459747,25.7826,-12.067462,-0.26979145,0.022055618,21.572416,-6.580257
dc3d3317fb87457e,read,-0.13684645,0.06261254,6.6658807,14.152925,-0.06696242,-0.3001636,-5.2587156,21.131145,0.1978477,0.45155984,-8.212879,-11.6701145
bd4f1903c76cbd10,read,-0.109899856,0.32935938,4.9142065,14.720353,-0.36608505,0.30483925,-15.107205,-4.7525616,0.25994453,-0.22534627,-9.846216,19.78089
1492b0fab5470053,read,-0.39062837,-0.17864786,-14.628758,-7.5767474,-0.13950108,-0.72056293,-7.7744627,-12.986996,0.25584117,0.4819955,-2.1488836,-14.034525
a15a1402bf5fec64,edit,0.0180337,-0.21610995,-9.721042,12.711505,-0.21152341,0.50816184,4.455817,3.7681835,0.033268318,0.10869084,2.187272,14.622382
173fc83af73eca64,edit,0.20058945,-0.5803236,-1.0981331,1.3296145,0.08510514,0.14346041,-0.3140934,5.7512956,0.009706937,0.19418634,-19.896305,-1.9728224
e61daba28c2a43ff,orchestrate,0.27684993,0.2794052,-17.662024,12.520311,0.23013626,0.64125896,5.9886227,-1.6721914,-0.3300361,-0.28801787,9.552943,20.432358
1c503e42d47b74ba,read,-0.3725582,-0.15999691,1.1072665,-10.460226,-0.6656738,-0.365245,-10.909173,17.918932,0.25676274,0.26307344,-1.4077971,-17.85416
108d1259105c7eed,read,-0.19232623,-0.06961645,-16.816229,1.1190683,-0.57509196,0.5633368,-22.86209,6.5143657,0.27963918,-0.30508307,-2.8594391,4.5978246
30ca5f2d57100f91,read,-0.30190828,-0.092711926,8.885249,-20.049908,-0.49269056,-0.18568246,-14.880164,-5.5276647,0.4613935,-0.19541053,-9.83926,19.795952
7699dcb8c6ae4b02,edit,0.08202958,0.31241834,7.4483757,13.96238,0.45426512,-0.45626312,19.975555,2.767054,-0.046014253,0.51718897,-1.3026853,-14.865417
2956decfd3939de8,edit,0.6094664,0.57090163,19.681492,11.611406,0.519589,0.26093882,8.8181925,-8.416705,-0.49534708,-0.57866377,13.301998,13.617416
684cdee6cc88ab3e,orchestrate,0.5768252,-0.37150308,17.446543,-5.280708,0.09893035,0.268268,5.806652,-7.055776,-0.20634304,-0.16000801,-16.193941,12.009932
ddc153ae420db86a,read,-0.3651138,0.3142323,-9.5173235,-10.489569,0.113925576,-0.5234821,2.941757,-17.678709,0.17362681,0.12965807,3.790941,-2.465578
e3a034e33b305b12,orchestrate,-0.18185773,-0.49470624,-0.64399636,-5.505429,-0.30397478,0.17756292,-5.1665616,10.787402,0.21375212,-0.27418587,-21.12595,-4.186416
c5a738ad8bd3a326,orchestrate,0.63449216,0.27890286,21.15686,11.371154,0.31577075,0.32506728,7.006474,-6.529996,-0.27683333,-0.41406435,12.190894,12.560593
5a42735b95123d86,edit,0.59165776,-0.40462857,18.137484,-3.7001152,0.1212676,0.2579275,12.150762,15.585364,-0.30302602,-0.16311516,-16.620562,8.003398
d3cde1bb9556356e,read,-0.52700615,-0.341489,-6.926888,-18.154072,-0.65454274,-0.272343,-21.466318,14.319512,0.5001483,0.45352143,-9.243254,-6.168945
18a918b9c6b678cc,read,-0.5091867,-0.011497473,-4.1609964,-10.842662,-0.204679,-0.56280315,-3.4112072,-23.514378,0.24526429,-0.028389826,-12.391598,7.188407
068b890e4b95fb26,read,-0.22855009,-0.68013215,-2.3266876,-3.946735,-0.45584738,-0.13382131,-8.306651,11.545387,0.33370644,-0.05674422,-18.803648,6.3225193
1377898e5cc711cf,edit,0.079902135,0.4966001,-1.8180821,16.523838,0.8139571,-0.17365141,20.669584,-0.30440497,-0.57282466,0.15993668,12.71761,-13.838162
c7792991f9a4d2ca,orchestrate,-0.36871532,-0.009205664,-21.227846,7.613829,-0.4226367,0.60410464,-21.24114,0.6035848,0.33214003,-0.6217199,-8.220928,17.082302
002b780ee5620869,read,-0.38327864,-0.11695549,-7.280883,-14.226566,-0.36425903,0.1710413,-8.363189,4.2506843,0.26721427,0.31201717,0.20342071,-2.0803237
a6f86773730f0915,orchestrate,0.21233399,0.19015525,24.201365,12.696743,0.25766912,-0.34340808,1.0596324,-10.49004,-0.15627961,-0.13180642,-22.971033,-3.59341
e13c711666f804c1,orchestrate,0.37820467,0.2237877,24.062765,12.843555,0.39742133,-0.31647572,1.2492877,-10.588016,-0.16793472,-0.08646289,-23.117826,-3.4193542
